postal code,place name,latitude,longitude
59-600,Mojesz,51.0876,15.5992
92-541,Łódź,51.7577,19.5378
59-610,Modrzewie,51.0063,15.6973
92-614,Łódź,51.7341,19.6228
59-620,Młyńsko,50.9875,15.4462
92-701,Łódź,51.7936,19.5906
56-300,Olsza,51.5409,17.0648
92-743,Łódź,51.7514,19.6007
56-300,Karminek,51.4852,17.2376
92-753,Łódź,51.7949,19.6017
56-300,Kopice,51.546,17.4838
92-781,Łódź,51.8026,19.5783
56-300,Pogórzyno,51.4851,17.2885
93-038,Łódź,51.7329,19.4612
56-300,Sulimierz,51.5098,17.1679
93-110,Łódź,51.748,19.4875
56-330,Grzebielin,51.5881,17.2679
93-185,Łódź,51.7418,19.4679
56-330,Jawor,51.5934,17.3336
93-202,Łódź,51.7363,19.498
56-400,Spalice,51.2195,17.4159
93-318,Łódź,51.7174,19.4825
56-416,Będzin,51.4449,17.4954
93-352,Łódź,51.7087,19.4697
56-500,Święty Marek,51.3186,17.6821
93-363,Łódź,51.7155,19.4691
56-513,Ose,51.3845,17.6443
93-549,Łódź,51.7282,19.4481
55-200,Marszowice,50.9277,17.2142
93-622,Łódź,51.7053,19.525
55-220,Celina,51.0057,17.494
94-049,Łódź,51.7407,19.378
55-220,Piekary,51.031,17.367
94-101,Łódź,51.7465,19.423
55-220,Dziuplina,51.0651,17.3336
94-133,Łódź,51.7365,19.374
59-101,Sobin,51.4749,16.0307
94-243,Łódź,51.7919,19.3609
59-101,Jędrzychów,51.4496,16.0427
94-261,Łódź,51.7873,19.3622
59-140,Trzebnice,51.3803,16.0027
94-275,Łódź,51.7885,19.3681
59-150,Czerńczyce,51.6186,16.2167
94-333,Łódź,51.7733,19.345
59-150,Kwielice,51.5959,16.1219
94-413,Łódź,51.7715,19.3433
59-160,Dobromil,51.5809,15.9893
21-350,Zasiadki,52.0705,22.8247
57-100,Częszyce,50.8,17.1343
21-500,Kaliłów,52.064,23.2254
57-100,Skoroszowice,50.6972,16.9707
21-500,Ortel Książęcy Drugi,51.99,23.2676
57-150,Kondratowice,50.7738,16.9342
21-518,Przechód,51.7994,23.354
57-150,Gołostowice,50.7493,16.9678
21-523,Wiski,51.8604,23.3543
55-311,Paździorno,51.019,16.6321
21-523,Wólka Zabłocka,51.8523,23.5301
55-311,Jarząbkowice,51.1021,16.7651
21-533,Bordziłówka,51.8476,23.1712
55-311,Chmielów,51.0696,16.7409
21-542,Mariampol,52.1357,23.0609
55-330,Lutynia,51.1339,16.7858
21-542,Bukowice,52.1493,23.0011
55-330,Błonie,51.1615,16.7498
21-550,Michalków,52.0457,23.6427
55-340,Lasek,51.0146,16.466
21-560,Puchacze,52.0065,22.896
55-340,Piekary,51.0354,16.4266
21-560,Halasy,52.036,22.7556
58-140,Tomkowa,50.8767,16.459
21-570,Aleksandrówka,51.8361,22.759
58-140,Witków,50.8841,16.4214
21-580,Horodyszcze,51.7553,23.1783
50-100,Jaszyce,51.3278,17.1018
23-412,Borowiec,50.3602,23.0541
55-100,Jaźwiny,51.3687,17.1306
23-414,Cegielnia-Markowicze,50.4543,22.7496
55-102,Trzebnica,51.306,17.0562
23-440,Sokołówka-Kolonia,50.6373,22.6896
55-106,Głuchów Dolny,51.2831,17.1208
23-440,Teodorówka-Kolonia,50.6805,22.7578
55-110,Budzicz,51.3678,16.9125
23-440,Korytków Mały,50.6237,22.6705
55-114,Pierwoszów,51.2486,17.0825
23-450,Jędrzejówka,50.7129,22.7662
55-120,Borkowice,51.2934,16.992
23-460,Samsonówka,50.4864,23.1014
55-140,Nowe Domy,51.5094,16.9256
22-100,Uher,51.0794,23.419
56-100,Prawików,51.255,16.5171
22-107,Malinówka,51.3093,23.4465
56-100,Kąty,51.2828,16.5587
22-114,Maziarnia,50.9821,23.6413
56-160,Rudawa,51.4484,16.6779
22-122,Plisków-Kolonia,50.9949,23.4713
50-449,Siechnice,51.03,17.1495
22-130,Chojeniec,51.2004,23.0937
55-010,Durok,51.0119,17.2048
22-151,Tytusin,51.1697,23.3184
55-040,Biskupice Podgórne,51.0244,16.8886
22-170,Wólka Kańska,51.1313,23.0732
55-040,Wilczyce,51.132,17.1493
22-175,Zalasocze,51.1641,23.7726
55-040,Kobierzyce,50.9719,16.9288
22-500,Teptiuków,50.8204,23.9365
55-040,Bąki,50.9803,16.8855
22-500,Mieniany,50.7334,23.9471
55-040,Tyniec Nad Ślęzą,50.8854,16.9284
22-530,Miętkie-Kolonia,50.6565,23.8068
55-050,Nasławice,50.8877,16.8104
22-530,Borsuk,50.6294,23.8698
55-080,Bielany Wrocławskie,51.0365,16.9741
22-530,Mołożów,50.6035,23.8006
55-080,Przezdrowice,50.8843,16.7799
22-540,Majdan,50.4642,23.9653
55-080,Smolec,51.0799,16.8949
22-540,Gołębie,50.6397,24.0803
55-093,Szczodre,51.1863,17.1798
22-540,Witków,50.5844,23.9669
55-095,Godzieszowa,51.2389,17.1301
22-540,Wyżłów,50.4512,24.0285
57-200,Stolec,50.5833,16.8832
22-550,Podhorce,50.7884,23.7856
57-220,Niedźwiedź,50.537,17.005
23-302,Rataj Poduchowny,50.7317,22.4445
57-255,Laskówka,50.481,16.7797
23-310,Świnki,50.7133,22.3019
59-900,Łagów,51.1575,15.0459
23-310,Stojeszyn Drugi,50.7552,22.2746
59-930,Bielawa Górna,51.2016,15.1931
23-310,Ciechocin,50.6958,22.3109
59-950,Jagodzin,51.363,15.1544
23-310,Wolica Druga,50.7758,22.3634
59-500,Rokitnica,51.1286,15.9811
23-310,Kolonia Zamek,50.7504,22.3441
59-516,Radziechów,51.2355,15.8099
23-320,Stawce,50.8844,22.5232
50-006,Wrocław,51.1011,17.0364
22-300,Latyczów,50.9452,23.1615
50-028,Wrocław,51.1023,17.0291
22-300,Łany,50.9733,23.2459
50-072,Wrocław,51.1103,17.0187
22-310,Pniaki,50.9591,23.3296
50-075,Wrocław,51.108,17.0265
22-310,Bończa,50.9293,23.4158
50-087,Wrocław,51.1003,17.0273
22-310,Wólka Kraśniczyńska,50.9316,23.3719
50-311,Wrocław,51.1231,17.0539
22-310,Anielpol,50.9026,23.3243
50-420,Wrocław,51.0999,17.0545
22-330,Majdan Łuczycki,50.878,23.0231
50-456,Wrocław,51.1017,17.0395
22-335,Dąbie,50.9686,22.8236
50-537,Wrocław,51.0749,17.0469
22-335,Średnia Wieś,50.914,22.8446
50-556,Wrocław,51.0751,17.0314
22-335,Majdan Wierzchowiński,50.8679,22.8595
50-571,Wrocław,51.0734,17.0369
22-375,Kryniczki,50.898,23.2557
51-143,Wrocław,51.1399,17.0513
22-375,Bobliwo,50.9067,23.046
51-163,Wrocław,51.1328,17.0667
23-212,Rudnik-Kolonia,50.9626,22.3167
51-205,Wrocław,51.1567,17.1278
23-213,Zakrzówek,50.9499,22.3831
51-210,Wrocław,51.1553,17.1206
23-230,Owczarnia,50.8809,22.2012
51-689,Wrocław,51.1108,17.0933
23-230,Trzydnik Mały,50.8533,22.152
52-008,Wrocław,51.0697,17.0903
23-235,Opoka Duża,50.8633,21.8753
52-326,Wrocław,51.0606,16.973
23-235,Michalin,50.8667,21.89
52-332,Wrocław,51.0618,16.9737
23-251,Sosnowa Wola,50.9858,21.9969
52-333,Wrocław,51.0602,16.9766
21-100,Baranówka,51.417,22.6573
52-432,Wrocław,51.0736,16.9676
21-104,Tarło,51.5104,22.6941
53-017,Wrocław,51.072,17.0038
21-107,Wola Sernicka,51.4502,22.682
53-344,Wrocław,51.0911,17.0237
21-110,Kolechowice-Kolonia,51.4544,22.8177
53-417,Wrocław,51.0937,17.017
21-132,Kierzkówka,51.4981,22.4252
53-418,Wrocław,51.0975,17.0132
21-136,Czerwonka-Gozdów,51.528,22.5249
53-527,Wrocław,51.0989,17.0171
21-143,Wolica,51.4737,22.2242
53-531,Wrocław,51.1019,17.0246
21-146,Stawik,51.5795,22.2617
53-661,Wrocław,51.113,17.0191
20-258,Długie,51.2728,22.6492
54-019,Wrocław,51.1481,16.8624
20-258,Jakubowice Murowane,51.2687,22.635
54-112,Wrocław,51.1515,16.9351
20-388,Wilczopole-Kolonia,51.166,22.6493
54-239,Wrocław,51.1267,16.9866
20-515,Prawiedniki-Kolonia,51.1468,22.5454
54-517,Wrocław,51.1308,16.9375
21-003,Jakubowice Konińskie-Kolonia,51.3218,22.5265
58-308,Wałbrzych,50.7614,16.3306
21-008,Dąbrowica,51.2659,22.458
87-702,Święte,52.7838,18.7744
21-030,Motycz Leśny,51.2451,22.3511
87-710,Pinino,52.8236,18.6147
87-305,Żmijewo,53.3004,19.3974
87-320,Nowy Świat,53.1507,19.6964
87-325,Budy,53.2618,19.3035
87-325,Słoszewy,53.2071,19.2594
87-330,Mileszewy,53.3457,19.2136
86-010,Witoldowo,53.2632,17.8424
86-010,Łukowiec,53.2763,17.7362
86-014,Dąbrówka Nowa,53.1794,17.8343
86-014,Gliszcz,53.2378,17.7197
86-021,Maksymilianowo,53.2121,18.0369
86-031,Strzelce Leśne,53.2405,18.0588
86-031,Osielsko,53.1856,18.0759
86-070,Wielka Kępa,53.165,18.2098
89-525,Glinki,53.3798,18.009
86-200,Łęg,53.4096,18.5479
86-200,Dorposz Chełmiński,53.4183,18.5764
86-200,Nowe Dobra,53.3729,18.4675
86-200,Osnowo,53.3314,18.4311
86-212,Stolno,53.3217,18.5121
86-230,Kamlarki,53.3114,18.5838
87-400,Nowa Wieś,53.1611,19.0899
87-410,Lądy,53.1877,18.7972
86-302,Parski,53.5335,18.7746
86-320,Kozłowo,53.5403,19.1999
86-330,Kitnowo,53.4164,18.9768
86-330,Salno,53.4836,18.9357
87-200,Czeczewo,53.3831,18.9692
88-111,Rojewo,52.9018,18.2739
88-121,Kruszwica,52.6782,18.3425
88-153,Rusinowo,52.6247,18.3828
88-153,Grodztwo,52.6747,18.3552
87-600,Drozdowiec,52.8584,19.0629
87-602,Makówiec,52.9054,19.234
87-603,Suradówek,52.8078,19.2899
87-605,Marianki,52.7647,19.4667
87-605,Turza Wilcza,52.7255,19.4135
87-630,Likiec,52.9163,19.435
88-300,Krzyżanna,52.654,18.1032
88-300,Bystrzyca,52.6371,17.9807
88-306,Mierucinek,52.7655,17.9754
88-306,Krzekotowo,52.7781,17.9916
88-320,Sławsko Dolne,52.6576,18.2031
88-324,Gopło,52.5687,18.3065
88-324,Kuśnierz,52.5365,18.229
89-100,Nowakówko,53.1892,17.5905
89-100,Lubaszcz,53.1452,17.5262
89-110,Radzicz,53.1932,17.3939
89-200,Samoklęski Duże,53.0756,17.6963
89-200,Chraplewo,52.9486,17.5956
89-200,Bielawy,53.0943,17.8209
89-240,Iwno,53.0271,17.4227
87-875,Świnki,52.4668,18.6593
87-875,Dębianki,52.4963,18.7114
88-200,Czołówek,52.6046,18.5111
88-200,Płowce Drugie,52.6138,18.6407
88-200,Szybka,52.6108,18.5171
88-210,Borowo,52.7019,18.6169
88-210,Altana,52.7057,18.6175
97-410,Antoniówka,51.2054,19.2572
97-410,Kleszczów,51.2161,19.3087
97-420,Kolonia Szczercowska,51.3497,19.0841
97-420,Kieruzele,51.2727,19.1296
97-425,Jawor,51.4575,19.0912
97-425,Kolonia Karczmy,51.5427,19.2751
99-300,Kolonia Strzegocin,52.1641,19.3702
99-300,Ryków,52.2602,19.2757
99-300,Krzesin,52.2414,19.2817
99-311,Dębowa Góra,52.151,19.6868
99-311,Trzciniec,52.1888,19.6986
99-311,Pniewo Małe,52.211,19.6252
99-311,Czarnów,52.1632,19.5596
99-321,Śleszyn,52.2061,19.6963
99-322,Świechów,52.2681,19.5855
99-322,Wólka-Janki,52.2485,19.5455
99-322,Wólka-Lizigódź,52.2431,19.5403
99-340,Jankowice,52.2211,19.1274
99-340,Skłóty,52.2469,19.2505
98-100,Podłaszcze,51.5805,19.1182
98-105,Włodzimierz,51.7017,19.1966
98-105,Pelagia,51.6924,19.118
98-113,Sowińce,51.5147,19.2332
98-113,Sycanów,51.5212,19.1
98-170,Osieczno,51.4022,18.8473
99-100,Dzierzbiętów Mały,52.0329,19.228
99-100,Karkosy,52.0107,19.0792
99-107,Stara Żelazna,52.1709,19.1984
99-107,Zagróbki,52.1529,19.1043
99-120,Błonie,52.0188,19.4709
99-120,Czarnopole,52.0972,19.378
99-140,Podłęże,52.0328,19.0407
99-140,Świnice Warckie,52.04,18.9174
99-150,Stary Besk,52.1247,19.0361
99-150,Kadzidłowa,52.1858,18.9375
99-150,Olszewa,52.1547,19.0136
88-231,Dąbrówka,52.5478,18.6422
88-231,Stefanowo,52.5203,18.6269
87-500,Starorypin Prywatny,53.0807,19.4341
87-500,Rypin,53.0657,19.416
87-515,Ruda,53.0053,19.3169
89-400,Wysoka Krajeńska,53.3864,17.5524
89-400,Piaseczno,53.47,17.5269
89-400,Radońsk,53.4311,17.4187
89-410,Zakrzewek,53.376,17.4341
89-410,Nowy Dwór,53.3852,17.4689
89-412,Roztoki,53.3845,17.5774
89-422,Frydrychowo,53.3732,17.3556
89-430,Dąbrowa,53.509,17.4495
86-131,Ciemniki,53.5109,18.541
86-140,Sierosławek,53.5436,18.3156
86-140,Kaliska,53.4947,18.3856
86-141,Brzemiona,53.5752,18.2569
86-150,Łążek,53.6375,18.2242
86-170,Nowe,53.6493,18.7265
86-182,Jania Góra,53.4016,18.0584
86-182,Małe Łąkie,53.3942,18.0745
87-123,Głogowo,53.0183,18.8179
87-148,Kamionki Duże,53.1345,18.7241
87-152,Wymysłowo,53.1629,18.4944
87-162,Mierzynek,53.0368,18.8079
87-640,Steklin,52.9382,19.0097
87-640,Włęcz,52.8851,18.8633
85-511,Kowalskie Błota,53.629,17.9828
85-511,Cekcyn,53.5744,18.0154
89-505,Zielonka,53.5818,18.1283
89-506,Pamiętowo,53.5157,17.6768
89-511,Knieja,53.5632,17.9834
89-511,Cekcynek,53.5725,17.9909
89-512,Stary Wierzchucin,53.557,18.0921
89-520,Łyskowo,53.5315,17.8497
87-200,Jarantowice,53.3278,18.9385
87-200,Myśliwiec,53.2848,18.9936
87-200,Stanisławki,53.324,18.9008
87-811,Krępiny,52.6697,19.1655
87-811,Świątkowizna,52.7187,19.1638
87-815,Przerytka,52.5959,19.2439
87-820,Dębniaki,52.5518,19.1957
87-820,Dąbrówka,52.4887,19.1467
87-821,Skrzynki,52.5139,19.3244
87-840,Morzyce,52.3674,19.2039
87-840,Rzeżewo Małe,52.4425,19.0964
87-865,Ślazewo,52.4177,18.7183
87-865,Podtymień,52.4138,18.7695
87-865,Długie,52.3976,18.7506
87-880,Gustorzyn,52.6576,18.8808
87-890,Skaszyn,52.4517,18.762
88-400,Sulinowo,52.8743,17.6487
88-410,Annowo,52.8109,17.8715
88-410,Drewno,52.7228,17.824
88-410,Obudno,52.7793,17.8805
88-430,Tonowo,52.7807,17.5908
88-430,Obiecanowo,52.814,17.5357
89-210,Klotyldowo,52.9508,17.8416
89-210,Obórznia,52.971,17.9424
07-411,Nowa Wieś Wschodnia,53.0888,21.6742
85-083,Bydgoszcz,53.1342,17.9979
07-440,Dzbądzek,52.8498,21.4583
85-103,Bydgoszcz,53.1217,17.999
07-440,Zaorze,52.8505,21.4887
85-106,Bydgoszcz,53.121,18.0012
07-440,Grodzisk Mały,52.891,21.5566
85-124,Bydgoszcz,53.1116,17.999
07-302,Przyjmy,52.8771,21.8317
85-135,Bydgoszcz,53.111,17.9907
07-303,Klimonty,52.9073,21.9149
85-136,Bydgoszcz,53.1152,17.9931
07-308,Nowa Osuchowa,52.749,21.7353
85-147,Bydgoszcz,53.1006,18.0284
07-311,Rososz,52.9048,21.6536
85-161,Bydgoszcz,53.1188,18.0075
07-311,Choiny,52.8153,21.7211
85-163,Bydgoszcz,53.1153,18.0205
07-311,Dalekie,52.8636,21.7237
85-176,Bydgoszcz,53.1298,18.0181
07-319,Treblinka,52.661,22.026
85-201,Bydgoszcz,53.1294,17.9848
07-320,Daniłówka Pierwsza,52.7331,22.0349
85-330,Bydgoszcz,53.1196,17.9566
07-322,Kramkowo Lipskie,52.6595,22.4068
85-346,Bydgoszcz,53.1283,17.9573
07-325,Kraszewo Czarne,52.7881,22.3908
85-350,Bydgoszcz,53.1309,17.9478
05-340,Głupianka,52.0579,21.5627
85-406,Bydgoszcz,53.1441,17.9637
05-400,Lubice,52.0187,21.5129
85-421,Bydgoszcz,53.1375,17.9603
05-480,Nadbrzeż,52.0554,21.2196
85-433,Bydgoszcz,53.1531,17.9173
08-445,Kolonia Pogorzel,51.9576,21.4136
85-439,Bydgoszcz,53.1471,17.9186
05-503,Wola Gołkowska,52.0507,20.9344
85-462,Bydgoszcz,53.1392,17.9554
05-505,Ławki,51.9482,21.0759
85-472,Bydgoszcz,53.185,17.9538
05-520,Turowice,52.0475,21.1639
85-503,Bydgoszcz,53.1414,17.9956
05-520,Słomczyn,52.0585,21.1552
85-523,Bydgoszcz,53.1419,17.9746
05-530,Linin,51.9411,21.1893
85-676,Bydgoszcz,53.138,18.0195
05-530,Obręb,51.9538,21.1143
85-709,Bydgoszcz,53.1276,18.0465
05-530,Czaplin,51.9501,21.155
85-734,Bydgoszcz,53.1287,18.0598
05-540,Kędzierówka,51.9803,21.0555
85-797,Bydgoszcz,53.1513,18.1406
05-552,Wola Mrokowska,52.0303,20.8597
85-803,Bydgoszcz,53.1047,18.0559
09-209,Łęg Probostwo,52.7092,19.8938
85-823,Bydgoszcz,53.1036,18.0443
09-230,Leszczyn Księży,52.6387,19.8544
85-837,Bydgoszcz,53.1142,18.0465
09-230,Bolechowice,52.6555,19.7812
85-861,Bydgoszcz,53.0982,18.0378
09-410,Borowiczki-Pieńki,52.5056,19.7858
97-400,Janów,51.3281,19.4552
09-414,Biskupice,52.5809,19.5321
97-400,Ławy,51.3959,19.337
09-414,Brudzeń Duży,52.6644,19.5029
97-403,Pieńki Głupickie,51.4593,19.3393
09-440,Nowa Wieś,52.5962,20.0887
97-403,Depczyk,51.5154,19.421
09-440,Stoplin,52.6418,19.9436
97-403,Wdowin,51.4532,19.435
09-440,Bromierzyk,52.6627,20.0372
23-230,Łychów Gościeradowski,50.8131,22.1446
09-440,Smardzewo,52.6166,19.917
23-230,Olbięcin,50.8938,22.1223
09-470,Krawieczyn,52.5009,19.9981
23-235,Anielin,50.9324,21.9177
09-506,Popłacin,52.544,19.6327
23-235,Wymysłów,50.8595,21.916
09-520,Zdwórz,52.4336,19.6646
23-235,Grabówka Ukazowa,50.9425,21.9278
09-520,Łąck,52.4618,19.6106
23-235,Opoka-Kolonia,50.8677,21.8822
09-533,Bończa,52.3867,19.8773
23-250,Skorczyce,51.0034,22.1932
09-533,Potok Czarny,52.3321,19.9507
23-251,Wyżnianka,50.9422,22.1357
05-192,Gawłówek,52.6064,20.6867
23-275,Aleksandrów,50.9335,21.9724
09-100,Siedlin,52.6076,20.4056
23-275,Liśnik Duży,50.8912,22.0683
09-100,Poświętne,52.618,20.3915
21-100,Brzeziny,51.5171,22.6075
09-100,Cempkowo,52.588,20.4228
21-110,Rudka Kijańska,51.4373,22.8682
09-100,Cholewy,52.5784,20.3222
21-132,Ciemno,51.5046,22.4587
09-110,Gromadzyn,52.6682,20.4857
21-136,Firlej,51.5584,22.5097
09-110,Budy Gutarzewskie,52.7186,20.4445
21-136,Zagrody Łukówieckie,51.5771,22.499
09-120,Janopole,52.6435,20.698
21-143,Michałówka,51.4566,22.3738
09-130,Goszczyce Średnie,52.7417,20.357
21-146,Nowiny Przytockie,51.6458,22.2301
09-131,Krajęczyn,52.6176,20.5858
21-150,Bożniewice,51.6078,22.3842
09-151,Karnkowo,52.4544,20.4643
20-050,Motycz-Józefin,51.2654,22.3768
09-152,Skwary,52.5395,20.3423
21-002,Dąbrowica,51.2847,22.4601
09-164,Sadkowo,52.6262,20.1626
21-008,Tomaszowice-Kolonia,51.2741,22.3674
05-840,Moszna-Wieś,52.1803,20.7518
21-025,Swoboda,51.3316,22.684
06-300,Romany-Janowięta,53.0947,20.8608
21-040,Wilczopole-Kolonia,51.1663,22.6378
06-316,Ostrowe-Stańczyki,53.1396,20.8292
23-100,Stara Wieś Druga,50.9431,22.5428
06-316,Czaplice-Bąki,53.1896,20.8351
23-107,Bystrzyca Stara,51.0735,22.4653
06-316,Grabowo-Grądy,53.2249,20.7737
23-110,Teklin,50.9828,22.6655
06-323,Obórki,53.0893,21.0076
23-110,Żuków Drugi,51.035,22.7612
23-145,Maciejów Nowy,50.8963,22.7488
23-145,Jabłonowo,50.9133,22.7512
23-155,Targowisko,50.8707,22.6227
24-150,Moszna-Kolonia,51.2886,22.3405
24-200,Podole,51.1951,22.2784
24-224,Kaźmierów,51.0525,22.2593
21-010,Karolin,51.3292,22.8394
21-013,Puchaczów,51.3103,22.9762
21-013,Zawadów,51.2465,23.0489
21-020,Zalesie,51.2364,22.8557
21-020,Klarów,51.2274,22.9487
21-070,Wólka Nadrybska,51.3598,23.0758
21-077,Zawieprzyce,51.3608,22.7585
21-400,Gręzówka-Kolonia,51.9897,22.3196
21-404,Trzebieszów Drugi,51.9867,22.5503
21-404,Kurów,52.0132,22.5807
21-404,Świercze,51.9694,22.4733
21-421,Zastawie,51.9349,22.1614
21-421,Borowina,51.8281,22.2769
21-421,Kij,51.9039,22.1494
21-421,Aleksandrów,51.8933,22.068
21-450,Błażejki,51.9619,22.0288
21-450,Stoczek Łukowski,51.9603,21.968
21-450,Jagodne,51.9178,21.9046
21-470,Kożuchówka,51.8212,22.1972
24-120,Karczmiska Pierwsze,51.2321,21.9808
24-300,Kręciszówka,51.084,21.9681
24-340,Chruślina,51.0348,21.9883
21-222,Mosty,51.6542,23.2781
21-230,Sosnowica,51.521,23.0901
24-100,Tomaszów,51.3862,21.8882
24-103,Wilczanka,51.5492,22.0604
24-120,Cholewianka,51.3005,21.9546
24-170,Barłogi,51.4257,22.2013
21-300,Branica Radzyńska,51.7399,22.693
21-302,Sokule,51.9344,22.5736
21-307,Ulan Duży,51.8118,22.5034
08-500,Brusów,51.6405,22.01
08-500,Kazimierzyn,51.6468,21.9005
08-500,Rososz,51.6662,21.9828
08-540,Stężyca,51.5807,21.7759
08-540,Kletnia,51.6259,21.7754
08-540,Pawłowice,51.6068,21.6769
21-007,Franciszków,51.226,22.7219
21-007,Trzeciaków,51.2323,22.8104
21-050,Wierzchowiska Pierwsze,51.1783,22.7621
22-600,Chorążanka,50.453,23.527
22-600,Rogóźno,50.4612,23.3967
22-630,Tyszowce,50.6171,23.7068
22-630,Czartowiec-Kolonia,50.5819,23.6716
22-630,Zamłynie,50.6184,23.6836
97-407,Bełchatów,51.3499,19.3642
97-420,Osiny,51.2748,19.1824
97-420,Brzezie,51.3116,19.1069
97-425,Wypychów,51.4255,19.1657
97-425,Grabostów,51.4733,19.3138
97-438,Krasowa,51.3358,19.0108
99-300,Kotliska,52.2275,19.4497
99-306,Wilkowia,52.3386,19.2326
99-306,Nutowo,52.3822,19.2989
99-307,Muchnice Nowe,52.3036,19.4474
99-307,Janiszew,52.2676,19.4404
99-314,Pawłowice,52.171,19.4723
99-314,Rustów,52.1703,19.4538
99-314,Brony,52.1334,19.4158
99-320,Zarębów,52.244,19.7022
99-320,Buszków Dolny,52.2466,19.6788
99-320,Kozanki,52.2635,19.7095
99-340,Krzewie,52.237,19.1779
99-350,Wola Pierowa,52.3334,19.1778
99-352,Nowe Baby,52.2841,19.0556
98-100,Okup Wielki,51.5922,19.0523
98-100,Rembów,51.6523,19.1691
98-100,Sięganów,51.5604,19.0901
98-113,Gucin,51.5478,19.2411
98-160,Stare Kozuby,51.498,19.0087
98-160,Marzenin,51.5564,19.0305
98-160,Sędziejowice,51.5074,19.028
98-170,Józefów Widawski,51.4344,19.0308
99-100,Bronno,52.0578,19.0812
99-100,Wichrów,52.0401,19.1279
99-100,Kozuby,52.0884,19.23
99-100,Gawrony,52.1114,19.2246
99-120,Sułkowice Drugie,52.0555,19.5271
99-120,Górki Pęcławskie,52.1154,19.497
99-120,Kosiorów,52.044,19.2867
99-120,Mysłówka,52.0269,19.4169
99-120,Stary Gaj,52.0679,19.3658
99-140,Piaski,52.0415,18.98
99-150,Nagórki,52.0901,19.0126
99-150,Budki,52.1179,19.0575
99-150,Kadzidłowa-Adamów,52.1933,18.9379
88-230,Bycz,52.4856,18.599
88-230,Higieniewo,52.5182,18.4697
88-230,Przewóz,52.48,18.3951
88-231,Potołówek,52.5135,18.6098
88-231,Nasiłowo,52.5649,18.5572
88-231,Dąbrowa,52.5287,18.6125
87-500,Cetki,53.0722,19.3313
87-500,Stawiska,53.1024,19.4731
87-510,Skrwilno,53.0182,19.6208
87-515,Rogówko,52.9799,19.355
87-522,Trąbin-Wieś,53.0937,19.2684
87-522,Dobre,53.0707,19.2422
89-413,Mierucin,53.3075,17.7034
89-413,Jaszkowo,53.3249,17.7122
89-430,Niwy,53.5805,17.4399
89-430,Witkowo,53.5272,17.4345
86-100,Drozdowo,53.4084,18.3304
86-105,Polski Konopat,53.4189,18.3436
86-105,Gruczno,53.3518,18.317
86-120,Wałdowo,53.3244,18.2235
86-120,Łowinek,53.3612,18.1248
86-131,Osłowo,53.4814,18.4294
86-140,Dąbrówka,53.4795,18.2935
86-141,Lubodzież,53.4923,18.2551
86-141,Ostrowite,53.5096,18.1624
86-150,Zazdrość,53.657,18.227
86-150,Leśnictwo Nowa Rzeka,53.6218,18.3153
86-160,Płochocin,53.5932,18.5959
87-126,Stajenczynki,52.9166,18.8314
87-134,Toporzysko,53.1064,18.2943
87-134,Zławieś Mała,53.106,18.3344
87-152,Słomowo,53.1503,18.4375
86-141,Bieszewo,53.5345,18.1284
89-500,Tuchola,53.5818,17.8695
89-504,Bielska Struga,53.6571,17.9724
89-506,Adamkowo,53.5135,17.7009
89-511,Kowalskie Błota,53.6307,17.982
89-512,Wierzchlas,53.5177,18.1066
89-520,Bagienica,53.4479,17.7792
87-200,Prochy,53.334,18.8946
87-200,Sitno,53.3053,18.9669
87-732,Bodzia,52.7053,18.8905
87-815,Dąb Mały,52.6036,19.3716
87-820,Zawada-Piaski,52.4784,19.2931
87-820,Skrzynki,52.5138,19.3241
87-840,Kąty,52.3674,19.2215
87-840,Chwalibogowo,52.4558,19.0822
87-840,Sławęcin,52.3794,19.1114
87-851,Grójczyk,52.4722,18.8419
87-860,Przysypka,52.3437,19.063
87-860,Kubłowo,52.3656,19.0725
87-865,Ciepliny,52.3592,18.8354
87-865,Zaborowo,52.4101,18.7881
87-865,Sokołowo,52.4209,18.7994
87-890,Bodzanowo,52.5608,18.7465
87-890,Zgłowiączka,52.511,18.7881
87-890,Józefowo,52.4728,18.7719
87-890,Korzeszynek,52.5311,18.8044
88-190,Mamlicz,52.8902,17.9993
88-400,Sielec,52.8623,17.5552
89-210,Oporówek,52.9213,17.9323
89-210,Antoniewo,52.981,17.984
85-014,Bydgoszcz,53.1276,18.0107
85-045,Bydgoszcz,53.1217,18.0215
85-094,Bydgoszcz,53.1258,18.0307
85-141,Bydgoszcz,53.0973,18.0235
85-230,Bydgoszcz,53.1282,17.993
85-357,Bydgoszcz,53.1246,17.9451
85-405,Bydgoszcz,53.1453,17.9597
85-407,Bydgoszcz,53.1431,17.9615
85-431,Bydgoszcz,53.1519,17.9148
85-438,Bydgoszcz,53.1493,17.9137
85-451,Bydgoszcz,53.1385,17.9491
85-543,Bydgoszcz,53.1619,17.9635
85-548,Bydgoszcz,53.146,17.9764
85-768,Bydgoszcz,53.1287,18.1022
85-776,Bydgoszcz,53.1318,18.1245
85-793,Bydgoszcz,53.1626,18.1717
85-831,Bydgoszcz,53.1154,18.0583
97-400,Korczew,51.3574,19.4494
97-400,Wiktorów,51.3383,19.4519
97-400,Huta,51.4132,19.4727
23-100,Władysławów,50.9786,22.5957
23-100,Wola Duża-Kolonia,51.0272,22.5732
23-110,Sobieska Wola Druga,50.9599,22.7676
